pf,235,CRT,TRUE,'continuant-part-of',a,a,t,,<--,189, BFO-mcd-1, mpp,101,,,,,,,
pf,234,CRT,TRUE,identical,sk17,sk17,,,<--,512, BFO-wzd-1, mpp,106,106,,,,,,
pf,233,CRT,TRUE,'temporal-part-of',t,sk17,,,<--,445, BFO-kxe-1, mpp,20,106,,,,,,
pf,232,CRT,TRUE,'instance-of',sk17,'temporal-region',sk17,,<--,537, BFO-lyx-2, mpp,106,,,,,,,
pf,231,CRT,TRUE,'exists-at',sk1,sk17,,,<--,510, BFO-bmc-1, mpp,106,,,,,,,
pf,230,CRT,TRUE,'exists-throughout',sk1,sk17,,,<--,32, BFOCE-ett-03, mpp,106,,,,,,,
pf,229,CRT,TRUE,identical,sk18,sk18,,,<--,515, BFO-uqt-1, mpp,107,107,,,,,,
pf,228,CRT,TRUE,'exists-at',sk19,sk20,,,<--,270, BFO-bee-1, mpp,225,224,108,,,,,
pf,227,CRT,TRUE,'instance-of',sk19,occurrent,sk20,,<--,795, BFO-xot-1, mpp,108,,,,,,,
pf,226,CRT,TRUE,particular,sk19,,,,<--,260, BFO-lqn-1, mpp,108,,,,,,,
pf,225,CRT,TRUE,universal,'process-boundary',,,,<--,769, BFO-zqv-1, ont,108,,,,,,,
pf,224,CRT,TRUE,'instance-of',sk20,'temporal-region',sk20,,<--,258, BFO-lqn-1, mpp,108,,,,,,,
pf,223,CRT,TRUE,'occurrent-part-of',sk15,sk15,,,<--,369, BFO-cmy-2, mpp,220,109,109,,,,,
pf,222,CRT,TRUE,'exists-at',sk15,sk15,,,<--,270, BFO-bee-1, mpp,52,109,109,,,,,
pf,221,CRT,TRUE,'instance-of',sk15,occurrent,sk15,,<--,793, BFO-ejl-1, mpp,109,,,,,,,
pf,220,CRT,TRUE,'temporal-part-of',sk15,sk15,,,<--,665, BFO-dbj-2, mpp,109,,,,,,,
pf,219,CRT,TRUE,entity,sk1,,,,<--,824, BFO-vgn-1, mpp,110,,,,,,,
pf,218,CRT,TRUE,'temporal-part-of',sk1,sk1,,,<--,669, BFO-bvr-1, mpp,110,,,,,,,
pf,217,CRT,TRUE,'occurrent-part-of',sk1,sk1,,,<--,350, BFO-hbj-1, mpp,110,,,,,,,
pf,216,CRT,TRUE,particular,sk15,,,,<--,256, BFO-oap-1, mpp,111,,,,,,,
pf,215,CRT,TRUE,universal,'zero-dimensional-temporal-region',,,,<--,784, BFO-bau-1, ont,120,,,,,,,
pf,214,CRT,TRUE,'occurrent-part-of',sk11,sk11,,,<--,369, BFO-cmy-2, mpp,211,134,134,,,,,
pf,213,CRT,TRUE,'exists-at',sk11,sk11,,,<--,270, BFO-bee-1, mpp,52,134,134,,,,,
pf,212,CRT,TRUE,'instance-of',sk11,occurrent,sk11,,<--,793, BFO-ejl-1, mpp,134,,,,,,,
pf,211,CRT,TRUE,'temporal-part-of',sk11,sk11,,,<--,665, BFO-dbj-2, mpp,134,,,,,,,
pf,210,CRT,TRUE,particular,sk11,,,,<--,260, BFO-lqn-1, mpp,134,,,,,,,
pf,209,CRT,TRUE,'exists-at',r2,sk11,,,<--,270, BFO-bee-1, mpp,44,134,135,,,,,
pf,208,CRT,TRUE,'instance-of',r2,'immaterial-entity',sk11,,<--,802, BFO-bre-1, mpp,135,,,,,,,
pf,207,CRT,TRUE,'exists-at',sk10,sk11,,,<--,270, BFO-bee-1, mpp,163,134,136,,,,,
pf,206,CRT,TRUE,'instance-of',sk10,occurrent,sk11,,<--,799, BFO-les-1, mpp,136,,,,,,,
pf,205,CRT,TRUE,particular,sk10,,,,<--,260, BFO-lqn-1, mpp,136,,,,,,,
pf,204,CRT,TRUE,'instance-of',sk9,'immaterial-entity',t2,,<--,802, BFO-bre-1, mpp,139,,,,,,,
pf,203,CRT,TRUE,entity,sk9,,,,<--,823, BFO-vgn-1, mpp,142,,,,,,,
pf,202,CRT,TRUE,entity,r2,,,,<--,823, BFO-vgn-1, mpp,143,,,,,,,
pf,201,CRT,TRUE,'continuant-part-of',r2,r2,t2,,<--,189, BFO-mcd-1, mpp,146,,,,,,,
pf,200,CRT,TRUE,'occurrent-part-of',sk5,sk5,,,<--,369, BFO-cmy-2, mpp,197,162,162,,,,,
pf,199,CRT,TRUE,'exists-at',sk5,sk5,,,<--,270, BFO-bee-1, mpp,52,162,162,,,,,
pf,198,CRT,TRUE,'instance-of',sk5,occurrent,sk5,,<--,793, BFO-ejl-1, mpp,162,,,,,,,
pf,197,CRT,TRUE,'temporal-part-of',sk5,sk5,,,<--,665, BFO-dbj-2, mpp,162,,,,,,,
pf,196,CRT,TRUE,entity,sk3,,,,<--,824, BFO-vgn-1, mpp,165,,,,,,,
pf,195,CRT,TRUE,'temporal-part-of',sk3,sk3,,,<--,669, BFO-bvr-1, mpp,165,,,,,,,
pf,194,CRT,TRUE,'occurrent-part-of',sk3,sk3,,,<--,350, BFO-hbj-1, mpp,165,,,,,,,
pf,193,CRT,TRUE,particular,sk5,,,,<--,256, BFO-oap-1, mpp,166,,,,,,,
pf,192,CRT,TRUE,'occurrent-part-of',sk4,sk4,,,<--,369, BFO-cmy-2, mpp,189,167,167,,,,,
pf,191,CRT,TRUE,'exists-at',sk4,sk4,,,<--,270, BFO-bee-1, mpp,52,167,167,,,,,
pf,190,CRT,TRUE,'instance-of',sk4,occurrent,sk4,,<--,793, BFO-ejl-1, mpp,167,,,,,,,
pf,189,CRT,TRUE,'temporal-part-of',sk4,sk4,,,<--,665, BFO-dbj-2, mpp,167,,,,,,,
pf,188,CRT,TRUE,particular,sk4,,,,<--,260, BFO-lqn-1, mpp,167,,,,,,,
pf,187,CRT,TRUE,'exists-at',r1,sk4,,,<--,270, BFO-bee-1, mpp,44,167,168,,,,,
pf,186,CRT,TRUE,'instance-of',r1,'immaterial-entity',sk4,,<--,802, BFO-bre-1, mpp,168,,,,,,,
pf,185,CRT,TRUE,'exists-at',sk3,sk4,,,<--,270, BFO-bee-1, mpp,163,167,169,,,,,
pf,184,CRT,TRUE,'instance-of',sk3,occurrent,sk4,,<--,799, BFO-les-1, mpp,169,,,,,,,
pf,183,CRT,TRUE,'instance-of',sk2,'immaterial-entity',t1,,<--,802, BFO-bre-1, mpp,171,,,,,,,
pf,182,CRT,TRUE,entity,sk2,,,,<--,823, BFO-vgn-1, mpp,174,,,,,,,
pf,181,CRT,TRUE,entity,r1,,,,<--,823, BFO-vgn-1, mpp,175,,,,,,,
pf,180,CRT,TRUE,'continuant-part-of',r1,r1,t1,,<--,189, BFO-mcd-1, mpp,177,,,,,,,
pf,179,CRT,TRUE,overlaps,a,a,t1,,<--,3, BFOCE-unmarked, mpp,39,39,,,,,,
pf,178,CRT,TRUE,'has-continuant-part',a,a,t1,,<--,187, BFO-eld-1, mpp,39,,,,,,,
pf,177,CRT,TRUE,'instance-of',r1,'independent-continuant',t1,,<--,324, BFO-udu-1, mpp,46,,,,,,,
pf,176,CRT,TRUE,overlaps,sk2,sk2,t1,,<--,3, BFOCE-unmarked, mpp,48,48,,,,,,
pf,175,CRT,TRUE,'instance-of',r1,continuant,t1,,<--,212, BFO-bdd-1, mpp,48,,,,,,,
pf,174,CRT,TRUE,'instance-of',sk2,continuant,t1,,<--,211, BFO-bdd-1, mpp,48,,,,,,,
pf,173,CRT,TRUE,'has-continuant-part',sk2,r1,t1,,<--,187, BFO-eld-1, mpp,48,,,,,,,
pf,172,CRT,TRUE,'exists-at',sk2,t1,,,<--,270, BFO-bee-1, mpp,137,36,49,,,,,
pf,171,CRT,TRUE,'instance-of',sk2,'spatial-region',t1,,<--,819, BFO-apt-1, mpp,49,,,,,,,
pf,170,CRT,TRUE,particular,sk2,,,,<--,260, BFO-lqn-1, mpp,49,,,,,,,
pf,169,CRT,TRUE,'instance-of',sk3,'spatiotemporal-region',sk4,,<--,536, BFO-blj-1, mpp,50,,,,,,,
pf,168,CRT,TRUE,'instance-of',r1,'spatial-region',sk4,,<--,535, BFO-blj-1, mpp,50,,,,,,,
pf,167,CRT,TRUE,'instance-of',sk4,'temporal-region',sk4,,<--,534, BFO-blj-1, mpp,50,,,,,,,
pf,166,CRT,TRUE,'exists-at',sk3,sk5,,,<--,270, BFO-bee-1, mpp,163,162,51,,,,,
pf,165,CRT,TRUE,'instance-of',sk3,occurrent,sk5,,<--,799, BFO-les-1, mpp,51,,,,,,,
pf,164,CRT,TRUE,particular,sk3,,,,<--,260, BFO-lqn-1, mpp,51,,,,,,,
pf,163,CRT,TRUE,universal,'spatiotemporal-region',,,,<--,775, BFO-mdh-1, ont,51,,,,,,,
pf,162,CRT,TRUE,'instance-of',sk5,'temporal-region',sk5,,<--,258, BFO-lqn-1, mpp,51,,,,,,,
pf,161,CRT,TRUE,'has-temporal-part',t1,t1,,,<--,662, BFO-boo-1, mpp,54,,,,,,,
pf,160,CRT,TRUE,entity,t1,,,,<--,824, BFO-vgn-1, mpp,55,,,,,,,
pf,159,CRT,TRUE,'has-occurrent-part',t1,t1,,,<--,346, BFO-yvi-1, mpp,57,,,,,,,
pf,158,CRT,TRUE,'last-instant-of',t1,t1,,,<--,-3, identity, repl,154,157,,,,,,
pf,157,CRT,TRUE,identical,sk7,t1,,,<--,672, BFO-ogd-1, mpp,119,59,,,,,,
nf,156,CRT,TRUE,identical,sk7,sk7,,,<--,672, BFO-ogd-1, mpp,59,59,,,,,,
nf,155,CRT,TRUE,'instance-of',sk7,'temporal-instant',sk7,,<--,687, BFO-jtk-2, mpp,59,,,,,,,
nf,154,CRT,TRUE,'last-instant-of',sk7,t1,,,<--,658, BFO-wal-1, mpp,59,,,,,,,
pf,153,CRT,TRUE,'first-instant-of',t1,t1,,,<--,-3, identity, repl,149,152,,,,,,
pf,152,CRT,TRUE,identical,sk8,t1,,,<--,673, BFO-fwf-1, mpp,118,60,,,,,,
nf,151,CRT,TRUE,identical,sk8,sk8,,,<--,673, BFO-fwf-1, mpp,60,60,,,,,,
nf,150,CRT,TRUE,'instance-of',sk8,'temporal-instant',sk8,,<--,690, BFO-fwk-2, mpp,60,,,,,,,
nf,149,CRT,TRUE,'first-instant-of',sk8,t1,,,<--,660, BFO-bon-1, mpp,60,,,,,,,
pf,148,CRT,TRUE,overlaps,a,a,t2,,<--,3, BFOCE-unmarked, mpp,61,61,,,,,,
pf,147,CRT,TRUE,'has-continuant-part',a,a,t2,,<--,187, BFO-eld-1, mpp,61,,,,,,,
pf,146,CRT,TRUE,'instance-of',r2,'independent-continuant',t2,,<--,324, BFO-udu-1, mpp,65,,,,,,,
pf,145,CRT,TRUE,universal,'immaterial-entity',,,,<--,771, BFO-zcc-1, ont,65,,,,,,,
pf,144,CRT,TRUE,overlaps,sk9,sk9,t2,,<--,3, BFOCE-unmarked, mpp,67,67,,,,,,
pf,143,CRT,TRUE,'instance-of',r2,continuant,t2,,<--,212, BFO-bdd-1, mpp,67,,,,,,,
pf,142,CRT,TRUE,'instance-of',sk9,continuant,t2,,<--,211, BFO-bdd-1, mpp,67,,,,,,,
pf,141,CRT,TRUE,'has-continuant-part',sk9,r2,t2,,<--,187, BFO-eld-1, mpp,67,,,,,,,
pf,140,CRT,TRUE,'exists-at',sk9,t2,,,<--,270, BFO-bee-1, mpp,137,33,68,,,,,
pf,139,CRT,TRUE,'instance-of',sk9,'spatial-region',t2,,<--,819, BFO-apt-1, mpp,68,,,,,,,
pf,138,CRT,TRUE,particular,sk9,,,,<--,260, BFO-lqn-1, mpp,68,,,,,,,
pf,137,CRT,TRUE,universal,'three-dimensional-spatial-region',,,,<--,783, BFO-qov-1, ont,68,,,,,,,
pf,136,CRT,TRUE,'instance-of',sk10,'spatiotemporal-region',sk11,,<--,536, BFO-blj-1, mpp,69,,,,,,,
pf,135,CRT,TRUE,'instance-of',r2,'spatial-region',sk11,,<--,535, BFO-blj-1, mpp,69,,,,,,,
pf,134,CRT,TRUE,'instance-of',sk11,'temporal-region',sk11,,<--,534, BFO-blj-1, mpp,69,,,,,,,
pf,133,CRT,TRUE,'has-temporal-part',t2,t2,,,<--,662, BFO-boo-1, mpp,71,,,,,,,
pf,132,CRT,TRUE,entity,t2,,,,<--,824, BFO-vgn-1, mpp,72,,,,,,,
pf,131,CRT,TRUE,'has-occurrent-part',t2,t2,,,<--,346, BFO-yvi-1, mpp,74,,,,,,,
pf,130,CRT,TRUE,'last-instant-of',t2,t2,,,<--,-3, identity, repl,126,129,,,,,,
pf,129,CRT,TRUE,identical,sk13,t2,,,<--,672, BFO-ogd-1, mpp,116,76,,,,,,
nf,128,CRT,TRUE,identical,sk13,sk13,,,<--,672, BFO-ogd-1, mpp,76,76,,,,,,
nf,127,CRT,TRUE,'instance-of',sk13,'temporal-instant',sk13,,<--,687, BFO-jtk-2, mpp,76,,,,,,,
nf,126,CRT,TRUE,'last-instant-of',sk13,t2,,,<--,658, BFO-wal-1, mpp,76,,,,,,,
pf,125,CRT,TRUE,'first-instant-of',t2,t2,,,<--,-3, identity, repl,121,124,,,,,,
pf,124,CRT,TRUE,identical,sk14,t2,,,<--,673, BFO-fwf-1, mpp,115,77,,,,,,
nf,123,CRT,TRUE,identical,sk14,sk14,,,<--,673, BFO-fwf-1, mpp,77,77,,,,,,
nf,122,CRT,TRUE,'instance-of',sk14,'temporal-instant',sk14,,<--,690, BFO-fwk-2, mpp,77,,,,,,,
nf,121,CRT,TRUE,'first-instant-of',sk14,t2,,,<--,660, BFO-bon-1, mpp,77,,,,,,,
pf,120,CRT,TRUE,'instance-of',t1,'zero-dimensional-temporal-region',t1,,<--,821, BFO-bjp-1, mpp,78,,,,,,,
pf,119,CRT,TRUE,'has-last-instant',t1,t1,,,<--,680, BFO-nfo-1, mpp,78,,,,,,,
pf,118,CRT,TRUE,'has-first-instant',t1,t1,,,<--,679, BFO-nfo-1, mpp,78,,,,,,,
pf,117,CRT,TRUE,'instance-of',t2,'zero-dimensional-temporal-region',t2,,<--,821, BFO-bjp-1, mpp,79,,,,,,,
pf,116,CRT,TRUE,'has-last-instant',t2,t2,,,<--,680, BFO-nfo-1, mpp,79,,,,,,,
pf,115,CRT,TRUE,'has-first-instant',t2,t2,,,<--,679, BFO-nfo-1, mpp,79,,,,,,,
pf,114,CRT,TRUE,universal,'temporal-instant',,,,<--,770, BFO-bjs-1, ont,79,,,,,,,
pf,113,CRT,TRUE,'has-temporal-part',t,t,,,<--,662, BFO-boo-1, mpp,80,,,,,,,
pf,112,CRT,TRUE,universal,'change-sequence',,,,<--,259, BFO-lqn-1, mpp,81,,,,,,,
pf,111,CRT,TRUE,'exists-at',sk1,sk15,,,<--,270, BFO-bee-1, mpp,102,109,84,,,,,
pf,110,CRT,TRUE,'instance-of',sk1,occurrent,sk15,,<--,788, BFO-lso-1, mpp,84,,,,,,,
pf,109,CRT,TRUE,'instance-of',sk15,'temporal-region',sk15,,<--,258, BFO-lqn-1, mpp,84,,,,,,,
pf,108,CRT,TRUE,'instance-of',sk19,'process-boundary',sk20,,<--,367, BFO-aff-1, mpp,86,,,,,,,
pf,107,CRT,TRUE,'occupies-spatiotemporal-region',sk1,sk18,,,<--,528, BFO-qyy-1, mpp,86,,,,,,,
pf,106,CRT,TRUE,'occupies-temporal-region',sk1,sk17,,,<--,386, BFO-qsp-1, mpp,86,,,,,,,
pf,105,CRT,TRUE,'exists-at',sk1,t,,,<--,270, BFO-bee-1, mpp,102,18,86,,,,,
pf,104,CRT,TRUE,'instance-of',sk1,occurrent,t,,<--,788, BFO-lso-1, mpp,86,,,,,,,
pf,103,CRT,TRUE,particular,sk1,,,,<--,260, BFO-lqn-1, mpp,86,,,,,,,
pf,102,CRT,TRUE,universal,process,,,,<--,755, BFO-bsm-1, ont,86,,,,,,,
pf,101,CRT,TRUE,'instance-of',a,'independent-continuant',t,,<--,841, BFO-otk-1, mpp,35,89,,,,,,
pf,100,CRT,TRUE,entity,t,,,,<--,824, BFO-vgn-1, mpp,90,,,,,,,
pf,99,CRT,TRUE,'has-occurrent-part',t,t,,,<--,346, BFO-yvi-1, mpp,91,,,,,,,
pf,98,CRT,TRUE,entity,c1,,,,<--,824, BFO-vgn-1, mpp,93,,,,,,,
pf,97,CRT,TRUE,'temporal-part-of',c1,c1,,,<--,669, BFO-bvr-1, mpp,93,,,,,,,
pf,96,CRT,TRUE,'occurrent-part-of',c1,c1,,,<--,350, BFO-hbj-1, mpp,93,,,,,,,
pf,95,CRT,TRUE,universal,occurrent,,,,<--,759, BFO-lkt-1, ont,93,,,,,,,
pf,94,CRT,TRUE,universal,change,,,,<--,259, BFO-lqn-1, mpp,17,,,,,,,
pf,93,CRT,TRUE,'instance-of',c1,occurrent,t,,<--,42, BFOCE-cha-01, mpp,17,,,,,,,
pf,92,CRT,TRUE,'temporally-projects-onto',sk16,t,,,<--,532, BFO-xco-2, mpp,18,,,,,,,
pf,91,CRT,TRUE,'occurrent-part-of',t,t,,,<--,369, BFO-cmy-2, mpp,80,18,18,,,,,
pf,90,CRT,TRUE,'instance-of',t,occurrent,t,,<--,793, BFO-ejl-1, mpp,18,,,,,,,
pf,89,CRT,TRUE,'exists-at',a,t,,,<--,270, BFO-bee-1, mpp,87,18,19,,,,,
pf,88,CRT,TRUE,entity,a,,,,<--,823, BFO-vgn-1, mpp,19,,,,,,,
pf,87,CRT,TRUE,universal,continuant,,,,<--,760, BFO-axs-1, ont,19,,,,,,,
pf,86,CRT,TRUE,'instance-of',sk1,process,t,,<--,449, BFO-ild-1, mpp,20,,,,,,,
pf,85,CRT,TRUE,'has-participant',sk1,a,t,,<--,441, BFO-xjr-1, mpp,20,,,,,,,
pf,84,CRT,TRUE,'instance-of',sk1,process,sk15,,<--,48, BFOCE-cha-03, mpp,21,,,,,,,
pf,83,CRT,TRUE,universal,'one-dimensional-temporal-region',,,,<--,780, BFO-qar-1, ont,24,,,,,,,
pf,82,CRT,TRUE,universal,'change-profile',,,,<--,259, BFO-lqn-1, mpp,27,,,,,,,
pf,81,CRT,TRUE,'instance-of',c1,'change-sequence',t,,<--,171, BFOCE-chp-01, mpp,27,,,,,,,
pf,80,CRT,TRUE,'temporal-part-of',t,t,,,<--,29, BFOCE-ett-02, mpp,26,30,,,,,,
pf,79,CRT,TRUE,'instance-of',t2,'temporal-instant',t2,,<--,687, BFO-jtk-2, mpp,31,,,,,,,
pf,78,CRT,TRUE,'instance-of',t1,'temporal-instant',t1,,<--,690, BFO-fwk-2, mpp,32,,,,,,,
nf,77,CRT,TRUE,'has-first-instant',t2,sk14,,,<--,693, BFO-daf-1, mpp,33,,,,,,,
nf,76,CRT,TRUE,'has-last-instant',t2,sk13,,,<--,692, BFO-daf-1, mpp,33,,,,,,,
pf,75,CRT,TRUE,'temporally-projects-onto',sk12,t2,,,<--,532, BFO-xco-2, mpp,33,,,,,,,
pf,74,CRT,TRUE,'occurrent-part-of',t2,t2,,,<--,369, BFO-cmy-2, mpp,71,33,33,,,,,
pf,73,CRT,TRUE,'exists-at',t2,t2,,,<--,270, BFO-bee-1, mpp,52,33,33,,,,,
pf,72,CRT,TRUE,'instance-of',t2,occurrent,t2,,<--,793, BFO-ejl-1, mpp,33,,,,,,,
pf,71,CRT,TRUE,'temporal-part-of',t2,t2,,,<--,665, BFO-dbj-2, mpp,33,,,,,,,
pf,70,CRT,TRUE,particular,t2,,,,<--,260, BFO-lqn-1, mpp,33,,,,,,,
pf,69,CRT,TRUE,'spatially-projects-onto',sk10,r2,sk11,,<--,542, BFO-mdb-1, mpp,34,,,,,,,
pf,68,CRT,TRUE,'instance-of',sk9,'three-dimensional-spatial-region',t2,,<--,471, BFO-xcx-1, mpp,34,,,,,,,
pf,67,CRT,TRUE,'continuant-part-of',r2,sk9,t2,,<--,470, BFO-xcx-1, mpp,34,,,,,,,
pf,66,CRT,TRUE,'exists-at',r2,t2,,,<--,270, BFO-bee-1, mpp,44,33,34,,,,,
pf,65,CRT,TRUE,'instance-of',r2,'immaterial-entity',t2,,<--,802, BFO-bre-1, mpp,34,,,,,,,
pf,64,CRT,TRUE,particular,r2,,,,<--,260, BFO-lqn-1, mpp,34,,,,,,,
pf,63,CRT,TRUE,'exists-at',a,t2,,,<--,270, BFO-bee-1, mpp,40,33,35,,,,,
pf,62,CRT,TRUE,'instance-of',a,continuant,t2,,<--,803, BFO-wyq-1, mpp,35,,,,,,,
pf,61,CRT,TRUE,'continuant-part-of',a,a,t2,,<--,189, BFO-mcd-1, mpp,35,,,,,,,
nf,60,CRT,TRUE,'has-first-instant',t1,sk8,,,<--,693, BFO-daf-1, mpp,36,,,,,,,
nf,59,CRT,TRUE,'has-last-instant',t1,sk7,,,<--,692, BFO-daf-1, mpp,36,,,,,,,
pf,58,CRT,TRUE,'temporally-projects-onto',sk6,t1,,,<--,532, BFO-xco-2, mpp,36,,,,,,,
pf,57,CRT,TRUE,'occurrent-part-of',t1,t1,,,<--,369, BFO-cmy-2, mpp,54,36,36,,,,,
pf,56,CRT,TRUE,'exists-at',t1,t1,,,<--,270, BFO-bee-1, mpp,52,36,36,,,,,
pf,55,CRT,TRUE,'instance-of',t1,occurrent,t1,,<--,793, BFO-ejl-1, mpp,36,,,,,,,
pf,54,CRT,TRUE,'temporal-part-of',t1,t1,,,<--,665, BFO-dbj-2, mpp,36,,,,,,,
pf,53,CRT,TRUE,particular,t1,,,,<--,260, BFO-lqn-1, mpp,36,,,,,,,
pf,52,CRT,TRUE,universal,'temporal-region',,,,<--,766, BFO-toj-1, ont,36,,,,,,,
pf,51,CRT,TRUE,'instance-of',sk3,'spatiotemporal-region',sk5,,<--,543, BFO-mdb-1, mpp,37,,,,,,,
pf,50,CRT,TRUE,'spatially-projects-onto',sk3,r1,sk4,,<--,542, BFO-mdb-1, mpp,37,,,,,,,
pf,49,CRT,TRUE,'instance-of',sk2,'three-dimensional-spatial-region',t1,,<--,471, BFO-xcx-1, mpp,37,,,,,,,
pf,48,CRT,TRUE,'continuant-part-of',r1,sk2,t1,,<--,470, BFO-xcx-1, mpp,37,,,,,,,
pf,47,CRT,TRUE,'exists-at',r1,t1,,,<--,270, BFO-bee-1, mpp,44,36,37,,,,,
pf,46,CRT,TRUE,'instance-of',r1,'immaterial-entity',t1,,<--,802, BFO-bre-1, mpp,37,,,,,,,
pf,45,CRT,TRUE,particular,r1,,,,<--,260, BFO-lqn-1, mpp,37,,,,,,,
pf,44,CRT,TRUE,universal,'spatial-region',,,,<--,764, BFO-rej-1, ont,37,,,,,,,
pf,43,CRT,TRUE,'exists-at',a,t1,,,<--,270, BFO-bee-1, mpp,40,36,38,,,,,
pf,42,CRT,TRUE,'instance-of',a,continuant,t1,,<--,803, BFO-wyq-1, mpp,38,,,,,,,
pf,41,CRT,TRUE,particular,a,,,,<--,260, BFO-lqn-1, mpp,38,,,,,,,
pf,40,CRT,TRUE,universal,'independent-continuant',,,,<--,776, BFO-ufw-1, ont,38,,,,,,,
pf,39,CRT,TRUE,'continuant-part-of',a,a,t1,,<--,189, BFO-mcd-1, mpp,38,,,,,,,
pf,38,CRT,TRUE,'instance-of',a,'independent-continuant',t1,,<--,487, BFO-lzw-1, mpp,1,,,,,,,
pf,37,CRT,TRUE,'instance-of',r1,'spatial-region',t1,,<--,486, BFO-lzw-1, mpp,1,,,,,,,
pf,36,CRT,TRUE,'instance-of',t1,'temporal-region',t1,,<--,485, BFO-lzw-1, mpp,1,,,,,,,
pf,35,CRT,TRUE,'instance-of',a,'independent-continuant',t2,,<--,487, BFO-lzw-1, mpp,5,,,,,,,
pf,34,CRT,TRUE,'instance-of',r2,'spatial-region',t2,,<--,486, BFO-lzw-1, mpp,5,,,,,,,
pf,33,CRT,TRUE,'instance-of',t2,'temporal-region',t2,,<--,485, BFO-lzw-1, mpp,5,,,,,,,
pf,32,CRT,TRUE,'has-first-instant',t,t1,,,<--,661, BFO-bon-1, mpp,8,,,,,,,
pf,31,CRT,TRUE,'has-last-instant',t,t2,,,<--,659, BFO-wal-1, mpp,10,,,,,,,
pf,30,CRT,TRUE,'exists-at',c1,t,,,<--,270, BFO-bee-1, mpp,28,18,11,,,,,
pf,29,CRT,TRUE,particular,c1,,,,<--,260, BFO-lqn-1, mpp,11,,,,,,,
pf,28,CRT,TRUE,universal,motion2,,,,<--,12, BFOCE-unmarked, ont,11,,,,,,,
pf,27,CRT,TRUE,'instance-of',c1,'change-profile',t,,<--,13, BFOCE-bmi-02b, mpp,11,,,,,,,
pf,26,CRT,TRUE,'exists-throughout',c1,t,,,<--,37, BFOCE-htr-02, mpp,13,,,,,,,
pf,25,CRT,TRUE,'exists-at',t,t,,,<--,270, BFO-bee-1, mpp,22,18,14,,,,,
pf,24,CRT,TRUE,'instance-of',t,'one-dimensional-temporal-region',t,,<--,822, BFO-fye-1, mpp,14,,,,,,,
pf,23,CRT,TRUE,particular,t,,,,<--,260, BFO-lqn-1, mpp,14,,,,,,,
pf,22,CRT,TRUE,universal,'temporal-interval',,,,<--,773, BFO-kuz-1, ont,14,,,,,,,
pf,21,CRT,TRUE,'happens-in',c1,sk1,,,<--,53, BFOCE-cha-05, mpp,16,,,,,,,
pf,20,CRT,TRUE,'participates-in',a,sk1,t,,<--,52, BFOCE-cha-05, mpp,16,,,,,,,
pf,19,CRT,TRUE,'instance-of',a,continuant,t,,<--,46, BFOCE-cha-02, mpp,16,,,,,,,
pf,18,CRT,TRUE,'instance-of',t,'temporal-region',t,,<--,45, BFOCE-cha-02, mpp,16,,,,,,,
pf,17,CRT,TRUE,'instance-of',c1,change,t,,<--,44, BFOCE-cha-02, mpp,16,,,,,,,
pf,16,CRT,TRUE,'happens-to',c1,a,t,,<--,0, unmarked, input,,,,,,,,
pf,15,CRT,FALSE,overlaps,r1,r2,t,,<--,0, unmarked, input,,,,,,,,
pf,14,CRT,TRUE,'instance-of',t,'temporal-interval',t,,<--,0, unmarked, input,,,,,,,,
pf,13,CRT,TRUE,'happens-throughout',c1,t,,,<--,0, unmarked, input,,,,,,,,
pf,12,CRT,TRUE,identical,c1,c1,,,<--,0, identity, none,11,,,,,,,
pf,11,CRT,TRUE,'instance-of',c1,motion2,t,,<--,0, unmarked, input,,,,,,,,
pf,10,CRT,TRUE,'last-instant-of',t2,t,,,<--,0, unmarked, input,,,,,,,,
pf,9,CRT,TRUE,identical,t,t,,,<--,0, identity, none,8,,,,,,,
pf,8,CRT,TRUE,'first-instant-of',t1,t,,,<--,0, unmarked, input,,,,,,,,
pf,7,CRT,TRUE,identical,t2,t2,,,<--,0, identity, none,5,,,,,,,
pf,6,CRT,TRUE,identical,r2,r2,,,<--,0, identity, none,5,,,,,,,
pf,5,CRT,TRUE,'occupies-spatial-region',a,r2,t2,,<--,0, unmarked, input,,,,,,,,
pf,4,CRT,TRUE,identical,t1,t1,,,<--,0, identity, none,1,,,,,,,
pf,3,CRT,TRUE,identical,r1,r1,,,<--,0, identity, none,1,,,,,,,
pf,2,CRT,TRUE,identical,a,a,,,<--,0, identity, none,1,,,,,,,
pf,1,CRT,TRUE,'occupies-spatial-region',a,r1,t1,,<--,0, unmarked, input,,,,,,,,
